"","Fragment.ID","Intercept","µmol.L.sec","Temp"
"1","Apul-1_1",187.209867130333,-0.00361452951490373,27.5409102564103
"2","Apul-1_2",183.437618704082,-0.00263145918367355,27.4130545454545
"3","Apul-1_3",181.522784817299,-0.00190981729879748,27.3376346153846
"4","Apul-1_4",180.393723959674,-8.41055341055667e-05,27.2769811320755
"5","Apul-1_5",180.464294237977,0.00123571564703637,27.233126984127
"6","Apul-1_6",181.634472920136,0.00217444341658959,27.2208888888889
"7","Apul-1_7",183.735003191489,0.00480531914893616,27.2580350877193
"8","Apul-1_8",187.755925806754,0.00591415572232651,27.3249111111111
"9","Apul-1_9",191.948719273619,0.00661049465240644,27.4013170731707
"10","Apul-2_1",191.327710557678,-0.00144348357524804,27.7625128205128
"x1305","Apul-2_2",189.410503863552,-0.00104832035595083,27.6020727272727
"x1467","Apul-2_3",188.631301857411,-0.000440037523452238,27.5078461538462
"x1117","Apul-2_4",188.511975581395,0.00110098157656316,27.4370754716981
"x1409","Apul-2_5",189.424472017395,0.00223502957620926,27.3866507936508
"x1710","Apul-2_6",191.266179490469,0.00335386730205296,27.3709818181818
"x1175","Apul-2_7",194.061113822249,0.00535463160590801,27.4101578947368
"x1129","Apul-2_8",198.483669090909,0.00623908326967147,27.4783777777778
"x1182","Apul-2_9",202.948077550407,0.00659319176319198,27.5598536585366
"x11548","Apul-3_1",192.582456701903,-0.0026349260042284,27.6078461538462
"x1638","Apul-3_2",189.791672797899,-0.00212733340628106,27.4276545454545
"x1112","Apul-3_3",188.201735452456,-0.00171499069920117,27.3239245283019
"x1427","Apul-3_4",187.072093612202,-0.000986242826940466,27.2494074074074
"x1197","Apul-3_5",186.360529565293,-0.000272024889810771,27.19259375
"x1553","Apul-3_6",186.200437223265,0.000502270168855524,27.1688545454545
"x146","Apul-3_7",186.891239684395,0.00256686148451206,27.1984655172414
"x1141","Apul-3_8",189.081894216249,0.00335767139836915,27.2554347826087
"x1482","Apul-3_9",191.726162294372,0.00352168831168822,27.321512195122
"x11153","Apul-4_1",189.561662611073,-0.00153957621326047,27.7190512820513
"x1193","Apul-4_2",187.979065658263,-0.00135305322128844,27.5430909090909
"x1153","Apul-4_3",187.085981934566,-0.000654765291607414,27.4435094339623
"x1898","Apul-4_4",186.704886666667,7.9999999999838e-05,27.3694814814815
"x182","Apul-4_5",186.870999546965,0.000801117487164022,27.307875
"33","Apul-4_6",187.611237766714,0.00173473210052161,27.2820727272727
"x185","Apul-4_7",189.183151183673,0.00357534693877547,27.3227413793103
"x1491","Apul-4_8",192.208487241379,0.00454231527093613,27.3861304347826
"x1208","Apul-4_9",195.517821894576,0.00508108479755555,27.4631219512195
"x1286","Blank_1",206.352547454848,0.00117441233676038,27.6810909090909
"x178","Blank_2",207.226170212766,0.000221091581868635,27.5013818181818
"x1368","Blank_3",207.302782716927,0.000132645803698528,27.4009423076923
"x1241","Blank_4",207.334962881591,0.000128700277520727,27.3264528301887
"x1242","Blank_5",207.500372060958,-0.000100653120464364,27.258390625
"x1155","Blank_6",207.455181562534,5.43494911916113e-05,27.2431272727273
"x1917","Blank_7",207.464804875367,-0.000156231671554173,27.2794827586207
"x111","Blank_8",207.29433974026,0.000361558441558262,27.3457111111111
"x125","Blank_9",207.267069686784,-0.000121787624140363,27.4257804878049
